,close,open,gap_open,day_of_week,week_of_year,month_of_year
521,8846.75,8883.7,66.75,4,7,2
522,8812.15,8818.55,-65.70000000000073,0,8,2
523,8880.0,8890.75,-12.5,1,8,2
524,8934.95,8931.45,1.3500000000003638,2,8,2
525,8942.0,8952.55,11.349999999998545,3,8,2
526,8942.75,8943.7,47.25,0,9,2
527,8907.5,8898.95,23.75,1,9,2
528,8917.95,8904.4,-37.399999999999636,2,9,3
529,8974.9,8982.85,88.95000000000073,3,9,3
530,8893.95,8885.55,-16.650000000001455,4,9,3
531,8932.65,8915.1,-47.5,0,10,3
532,8966.1,8977.75,32.79999999999927,1,10,3
533,8953.7,8950.7,26.850000000000364,2,10,3
534,8911.1,8914.5,-13.299999999999272,3,10,3
535,8957.3,8953.7,16.850000000000364,4,10,3
536,9067.45,9091.65,18.299999999999272,1,11,3
537,9089.65,9086.85,4.25,2,11,3
538,9149.5,9129.65,-27.649999999999636,3,11,3
539,9180.35,9207.8,55.649999999999636,4,11,3
540,9132.65,9166.95,37.400000000001455,0,12,3
541,9140.5,9133.95,7.850000000000364,1,12,3
542,9066.85,9047.2,19.55000000000109,2,12,3
543,9061.35,9048.75,-33.04999999999927,3,12,3
544,9099.4,9104.0,3.600000000000364,4,12,3
545,9082.7,9093.45,40.55000000000109,0,13,3
546,9092.7,9081.5,-26.799999999999272,1,13,3
547,9115.2,9128.7,-16.349999999998545,2,13,3
548,9155.65,9142.6,-16.350000000000364,3,13,3
549,9166.8,9158.9,-11.800000000001091,4,13,3
550,9200.5,9220.6,-22.399999999999636,0,14,4
551,9234.6,9264.4,7.5,2,14,4
552,9240.45,9245.8,-10.850000000000364,3,14,4
553,9233.25,9223.7,26.80000000000109,4,14,4
554,9211.55,9225.6,48.80000000000109,0,15,4
555,9185.8,9184.55,-49.25,1,15,4
556,9241.75,9242.5,41.45000000000073,2,15,4
557,9180.15,9202.5,55.20000000000073,3,15,4
558,9140.6,9144.75,5.399999999999636,0,16,4
559,9186.85,9163.0,62.54999999999927,1,16,4
560,9091.55,9112.2,-1.8499999999985448,2,16,4
561,9121.55,9108.1,-28.0,3,16,4
562,9163.0,9179.1,59.80000000000109,4,16,4
563,9151.05,9135.35,-82.35000000000036,0,17,4
564,9256.95,9273.05,-30.700000000000728,1,17,4
565,9336.5,9336.2,-7.899999999999636,2,17,4
566,9352.15,9359.15,30.44999999999891,3,17,4
567,9307.25,9340.95,36.30000000000109,4,17,4
568,9337.6,9339.85,22.55000000000109,1,18,5
569,9336.15,9344.7,40.70000000000073,2,18,5
570,9349.25,9360.95,4.200000000000728,3,18,5
571,9334.9,9374.55,96.94999999999891,4,18,5
572,9306.0,9311.45,0.7000000000007276,0,19,5
573,9327.5,9337.35,20.05000000000109,1,19,5
574,9356.7,9339.65,-72.80000000000109,2,19,5
575,9435.4,9448.6,36.20000000000073,3,19,5
576,9418.25,9436.65,28.100000000000364,4,19,5
577,9433.0,9433.55,-12.050000000001091,0,20,5
578,9482.15,9461.0,-49.25,1,20,5
579,9499.5,9517.6,1.0500000000010914,2,20,5
580,9487.15,9453.2,29.450000000000728,3,20,5
581,9478.5,9469.9,34.5,4,20,5
582,9471.9,9480.25,42.25,0,21,5
583,9408.75,9445.05,65.64999999999964,1,21,5
584,9411.9,9410.9,40.75,2,21,5
585,9384.7,9384.05,-117.20000000000073,3,21,5
586,9530.3,9507.75,-73.14999999999964,4,21,5
587,9616.85,9560.05,-38.400000000001455,0,22,5
588,9602.15,9590.65,-35.20000000000073,1,22,5
589,9624.2,9636.55,10.849999999998545,2,22,5
590,9611.25,9603.55,-13.050000000001091,3,22,6
591,9657.5,9657.15,14.799999999999272,4,22,6
592,9653.65,9656.3,-20.150000000001455,0,23,6
593,9686.75,9704.25,67.35000000000036,1,23,6
594,9659.55,9663.95,1.8000000000010914,2,23,6
595,9674.55,9682.4,39.69999999999891,3,23,6
596,9636.0,9638.55,-28.100000000000364,4,23,6
597,9634.55,9646.7,28.600000000000364,0,24,6
598,9641.3,9615.55,18.049999999999272,1,24,6
599,9606.2,9621.55,8.549999999999272,2,24,6
600,9603.2,9617.9,43.75,3,24,6
601,9597.65,9595.45,17.450000000000728,4,24,6
602,9637.15,9626.4,-27.75,0,25,6
603,9667.5,9670.5,20.549999999999272,1,25,6
604,9627.6,9648.1,11.649999999999636,2,25,6
605,9668.65,9642.65,18.649999999999636,3,25,6
606,9615.85,9643.25,67.10000000000036,4,25,6
607,9595.0,9594.05,84.25,1,26,6
608,9513.9,9520.2,27.400000000001455,2,26,6
609,9541.3,9522.95,28.700000000000728,3,26,6
610,9455.75,9478.5,-46.45000000000073,4,26,6
611,9551.9,9587.95,-27.599999999998545,0,27,7
612,9629.7,9645.9,35.25,1,27,7
613,9610.8,9619.75,-21.600000000000364,2,27,7
614,9650.05,9653.6,-15.350000000000364,3,27,7
615,9660.65,9670.35,5.0,4,27,7
616,9684.05,9698.25,-63.95000000000073,0,28,7
617,9792.5,9797.45,11.050000000001091,1,28,7
618,9819.95,9807.3,-15.550000000001091,2,28,7
619,9874.05,9855.8,-30.450000000000728,3,28,7
620,9879.35,9913.3,26.599999999998545,4,28,7
621,9911.65,9908.15,-5.5,0,29,7
622,9871.55,9832.7,4.25,1,29,7
623,9857.1,9855.95,-46.099999999998545,2,29,7
624,9911.1,9920.2,49.30000000000109,3,29,7
625,9890.8,9899.6,-14.549999999999272,4,29,7
626,9931.9,9936.8,-28.75,0,30,7
627,9977.5,10010.55,45.75,1,30,7
628,9987.45,9983.65,-36.649999999999636,2,30,7
629,10076.6,10063.25,42.649999999999636,3,30,7
630,9971.45,9996.55,-6.400000000001455,4,30,7
631,10032.95,10034.7,-42.25,0,31,7
632,10096.35,10101.05,-19.30000000000109,1,31,8
633,10118.5,10136.3,78.19999999999891,2,31,8
634,10063.35,10081.15,77.29999999999927,3,31,8
635,10010.15,10008.6,-59.899999999999636,4,31,8
636,10087.05,10074.8,25.19999999999891,0,32,8
637,10075.3,10068.35,91.25,1,32,8
638,9936.15,9961.15,60.850000000000364,2,32,8
639,9868.75,9872.85,22.850000000000364,3,32,8
640,9712.15,9712.15,-0.8000000000010914,4,32,8
641,9773.85,9755.75,-35.100000000000364,0,33,8
642,9810.0,9825.85,-74.79999999999927,2,33,8
643,9924.85,9945.55,41.69999999999891,3,33,8
644,9844.9,9865.95,31.5,4,33,8
645,9876.0,9864.25,112.79999999999927,0,34,8
646,9807.7,9815.75,40.649999999999636,1,34,8
647,9796.65,9803.05,-44.55000000000109,2,34,8
648,9864.9,9881.2,15.5,3,34,8
649,9889.65,9907.15,-4.75,0,35,8
650,9864.2,9886.4,93.39999999999964,1,35,8
651,9864.6,9859.5,-26.850000000000364,2,35,8
652,9875.6,9905.7,-10.099999999998545,3,35,8
653,9933.45,9937.65,-33.399999999999636,4,35,9
654,9956.6,9984.15,79.79999999999927,0,36,9
655,9929.65,9933.25,-13.25,1,36,9
656,9903.95,9899.25,-15.899999999999636,2,36,9
657,9955.05,9945.85,21.850000000000364,3,36,9
658,9956.7,9958.65,34.25,4,36,9
659,9985.95,9971.75,-34.20000000000073,0,37,9
660,10045.35,10056.85,-30.75,1,37,9
661,10100.45,10099.25,13.549999999999272,2,37,9
662,10110.05,10107.4,20.399999999999636,3,37,9
663,10078.3,10062.35,-23.049999999999272,4,37,9
664,10156.25,10133.1,-21.299999999999272,0,38,9
665,10147.85,10175.6,26.25,1,38,9
666,10152.6,10160.95,21.400000000001455,2,38,9
667,10158.45,10139.6,16.0,3,38,9
668,10051.0,10094.35,130.75,4,38,9
669,9898.5,9960.1,84.5,0,39,9
670,9860.2,9875.25,20.0,1,39,9
671,9878.4,9920.6,182.3000000000011,2,39,9
672,9710.2,9736.4,-23.80000000000109,3,39,9
673,9822.95,9814.3,31.349999999998545,4,39,9
674,9841.55,9893.3,38.54999999999927,1,40,10
675,9864.65,9884.35,-40.149999999999636,2,40,10
676,9929.5,9927.0,39.899999999999636,3,40,10
677,9933.95,9908.15,-79.05000000000109,4,40,10
678,9983.65,9988.2,0.25,0,41,10
679,10021.95,10013.7,-0.09999999999854481,1,41,10
680,10055.8,10042.6,72.5,2,41,10
681,9997.05,10011.2,-86.79999999999927,3,41,10
682,10145.45,10123.7,-38.04999999999927,4,41,10
683,10236.95,10207.4,-25.649999999999636,0,42,10
684,10225.2,10227.65,-10.700000000000728,1,42,10
685,10191.45,10209.4,-5.399999999999636,2,42,10
686,10192.5,10210.35,84.39999999999964,3,42,10
687,10208.85,10176.65,-14.649999999999636,0,43,10
688,10197.0,10218.55,10.849999999998545,1,43,10
689,10257.5,10321.15,27.399999999999636,2,43,10
690,10282.7,10291.8,-44.5,3,43,10
691,10340.65,10362.3,43.099999999998545,4,43,10
692,10366.2,10353.85,-11.399999999999636,0,44,10
693,10357.2,10364.9,24.899999999999636,1,44,10
694,10407.15,10390.35,-51.19999999999891,2,44,11
695,10447.35,10440.5,15.049999999999272,3,44,11
696,10447.25,10461.55,7.899999999999636,4,44,11
697,10442.25,10431.75,-4.049999999999272,0,45,11
698,10470.0,10477.15,125.75,1,45,11
699,10376.6,10361.95,48.150000000001455,2,45,11
700,10358.2,10358.65,34.04999999999927,3,45,11
701,10278.0,10304.35,-30.049999999999272,4,45,11
702,10298.05,10322.0,99.39999999999964,0,46,11
703,10241.85,10223.4,41.75,1,46,11
704,10159.5,10171.95,42.400000000001455,2,46,11
705,10158.05,10152.9,-78.55000000000109,3,46,11
706,10324.4,10324.55,49.79999999999927,4,46,11
707,10291.75,10287.2,-9.849999999998545,0,47,11
708,10331.6,10329.25,8.0,1,47,11
709,10361.05,10350.8,3.9499999999989086,2,47,11
710,10342.75,10358.45,7.5,3,47,11
711,10375.9,10366.8,-26.5,4,47,11
712,10363.1,10361.05,-43.600000000000364,0,48,11
713,10385.25,10387.9,24.100000000000364,1,48,11
714,10380.4,10376.65,26.0,2,48,11
715,10307.6,10332.7,103.25,3,48,11
716,10247.55,10263.7,143.90000000000146,4,48,12
717,10112.1,10175.05,37.149999999999636,0,49,12
718,10086.8,10118.25,-3.899999999999636,1,49,12
719,10094.6,10088.8,49.149999999999636,2,49,12
720,10074.85,10063.45,-109.25,3,49,12
721,10219.85,10198.45,-69.39999999999964,4,49,12
722,10320.0,10310.5,-15.549999999999272,0,50,12
723,10290.1,10324.9,83.14999999999964,1,50,12
724,10231.15,10236.6,33.850000000000364,2,50,12
725,10211.1,10229.3,-29.55000000000109,3,50,12
726,10346.55,10345.65,18.850000000000364,4,50,12
727,10214.05,10263.1,-127.69999999999891,0,51,12
728,10411.05,10414.8,-54.70000000000073,1,51,12
729,10471.65,10494.4,51.19999999999891,2,51,12
730,10467.0,10473.95,44.30000000000109,3,51,12
731,10465.55,10457.3,-29.30000000000109,4,51,12
732,10501.65,10512.3,-13.300000000001091,1,52,12
733,10527.25,10531.05,55.94999999999891,2,52,12
734,10506.9,10498.2,31.200000000000728,3,52,12
735,10512.4,10492.35,-34.100000000000364,4,52,12
736,10523.25,10531.7,99.25,0,1,1
737,10475.75,10477.55,38.0,1,1,1
738,10471.55,10482.65,35.899999999999636,2,1,1
739,10457.6,10469.4,-35.95000000000073,3,1,1
740,10540.85,10534.25,-27.100000000000364,4,1,1
741,10606.3,10591.7,-26.149999999999636,0,2,1
742,10627.1,10645.1,16.80000000000109,1,2,1
743,10637.2,10652.05,26.649999999999636,2,2,1
744,10621.45,10637.05,-13.350000000000364,3,2,1
745,10686.1,10682.55,15.25,4,2,1
746,10725.7,10718.5,-14.350000000000364,0,3,1
747,10749.7,10761.5,50.350000000000364,1,3,1
748,10698.45,10702.45,-91.84999999999854,2,3,1
749,10877.45,10873.4,51.29999999999927,3,3,1
750,10827.05,10829.2,-70.84999999999854,4,3,1
751,10916.5,10883.2,-75.54999999999927,0,4,1
752,11022.05,10997.4,-86.14999999999964,1,4,1
753,11101.1,11069.35,-15.299999999999272,2,4,1
754,11075.95,11095.6,31.05000000000109,3,4,1
755,11135.1,11079.35,-45.350000000000364,0,5,1
756,11091.0,11120.85,71.39999999999964,1,5,1
757,11047.5,11018.8,-11.900000000001455,2,5,1
758,11058.6,11044.55,23.94999999999891,3,5,2
759,10937.85,10938.2,200.70000000000073,4,5,2
760,10611.35,10604.3,-86.45000000000073,0,6,2
761,10400.8,10295.15,-225.20000000000073,1,6,2
762,10566.4,10607.2,147.70000000000073,2,6,2
763,10518.55,10518.5,-60.79999999999927,3,6,2
764,10432.6,10416.5,-50.29999999999927,4,6,2
765,10530.7,10518.2,-16.899999999999636,0,7,2
766,10568.65,10585.75,125.95000000000073,2,7,2
767,10538.4,10537.9,-11.800000000001091,3,7,2
768,10597.35,10596.2,144.35000000000036,4,7,2
769,10440.4,10488.9,100.94999999999891,0,8,2
770,10382.25,10391.0,33.350000000000364,1,8,2
771,10384.05,10426.0,30.850000000000364,2,8,2
772,10354.5,10354.35,-23.44999999999891,3,8,2
773,10417.7,10408.1,-84.44999999999891,4,8,2
774,10543.05,10526.55,-50.150000000001455,0,9,2
775,10622.2,10615.2,64.15000000000146,1,9,2
776,10480.4,10488.95,1.0,2,9,2
777,10513.95,10479.95,30.0,3,9,3
778,10378.5,10428.3,71.0,0,10,3
779,10435.9,10420.5,196.89999999999964,1,10,3
780,10217.55,10232.95,69.40000000000146,2,10,3
781,10222.7,10216.25,-20.100000000000364,3,10,3
782,10254.3,10271.3,41.5,4,10,3
783,10315.0,10301.6,-121.94999999999891,0,11,3
784,10428.85,10389.5,-35.70000000000073,1,11,3
785,10385.95,10393.05,-22.600000000000364,2,11,3
786,10397.9,10405.45,53.20000000000073,3,11,3
787,10312.45,10345.15,125.10000000000036,4,11,3
788,10184.3,10215.35,121.39999999999964,0,12,3
789,10082.15,10051.55,-86.65000000000146,1,12,3
790,10190.35,10181.95,27.0,2,12,3
791,10183.05,10167.5,60.850000000000364,3,12,3
792,9971.9,9968.8,-18.0,4,12,3
793,10005.55,9989.15,-151.64999999999964,0,13,3
794,10188.1,10188.0,4.450000000000728,1,13,3
795,10124.65,10143.6,22.350000000000364,2,13,3
796,10158.1,10151.65,-65.35000000000036,0,14,4
797,10218.25,10186.85,-57.54999999999927,1,14,4
798,10249.55,10274.6,154.70000000000073,2,14,4
799,10254.6,10228.45,-99.19999999999891,3,14,4
800,10314.2,10322.75,1.7999999999992724,4,14,4
801,10372.8,10333.7,-39.649999999999636,0,15,4
802,10416.45,10412.9,11.549999999999272,1,15,4
803,10407.55,10428.15,14.100000000000364,2,15,4
804,10406.4,10410.65,-43.5,3,15,4
805,10482.15,10495.3,11.599999999998545,4,15,4
806,10468.05,10398.3,-132.40000000000146,0,16,4
807,10521.55,10557.3,9.75,1,16,4
808,10562.85,10578.9,42.25,2,16,4
809,10562.65,10563.65,-4.450000000000728,3,16,4
810,10559.15,10560.35,-19.5,4,16,4
811,10559.8,10592.8,10.0,0,17,4
812,10602.75,10578.1,-42.25,1,17,4
813,10598.25,10612.4,47.850000000000364,2,17,4
814,10580.65,10586.5,-29.049999999999272,3,17,4
815,10688.35,10651.65,-43.05000000000109,4,17,4
816,10751.75,10705.75,-35.149999999999636,0,18,4
817,10754.0,10783.85,67.05000000000109,2,18,5
818,10695.95,10720.15,50.350000000000364,3,18,5
819,10659.0,10700.45,85.60000000000036,4,18,5
820,10651.95,10653.15,-69.60000000000036,0,19,5
821,10736.6,10757.9,43.600000000000364,1,19,5
822,10709.55,10693.35,-55.19999999999891,2,19,5
823,10770.3,10779.65,69.29999999999927,3,19,5
824,10738.05,10741.95,-56.599999999998545,4,19,5
825,10821.25,10815.15,18.049999999999272,0,20,5
826,10863.5,10812.6,8.550000000001091,1,20,5
827,10740.15,10751.95,9.200000000000728,2,20,5
828,10764.4,10775.6,98.0,3,20,5
829,10655.65,10671.85,67.39999999999964,4,20,5
830,10590.9,10616.7,96.35000000000036,0,21,5
831,10499.35,10518.45,-24.799999999999272,1,21,5
832,10518.25,10521.1,92.55000000000109,2,21,5
833,10465.75,10464.85,-68.5,3,21,5
834,10558.7,10533.05,-78.15000000000146,4,21,5
835,10669.0,10648.35,-34.75,0,22,5
836,10673.1,10689.4,58.44999999999891,1,22,5
837,10566.05,10579.0,-37.70000000000073,2,22,5
838,10653.3,10670.1,-61.79999999999927,3,22,5
839,10746.0,10738.45,52.0,4,22,6
840,10720.25,10765.95,141.40000000000146,0,23,6
841,10609.1,10630.7,24.950000000000728,1,23,6
842,10594.15,10603.45,-84.39999999999964,2,23,6
843,10760.85,10722.6,-39.600000000000364,3,23,6
844,10736.7,10736.4,-22.950000000000728,4,23,6
845,10808.7,10781.85,-0.1000000000003638,0,24,6
846,10801.55,10816.15,-36.20000000000073,1,24,6
847,10873.7,10887.5,32.45000000000073,2,24,6
848,10827.1,10832.9,22.799999999999272,3,24,6
849,10814.55,10808.65,-7.200000000000728,4,24,6
850,10820.1,10830.2,35.150000000001455,0,25,6
851,10753.4,10789.45,78.15000000000146,1,25,6
852,10744.1,10734.65,-38.649999999999636,2,25,6
853,10789.15,10808.45,66.5,3,25,6
854,10737.8,10742.7,-81.64999999999964,4,25,6
855,10807.7,10822.9,64.64999999999964,0,26,6
856,10753.4,10742.7,-21.349999999998545,1,26,6
857,10765.25,10785.5,118.04999999999927,2,26,6
858,10637.65,10660.8,66.89999999999964,3,26,6
859,10635.35,10612.85,-98.54999999999927,4,26,6
860,10685.3,10732.35,80.60000000000036,0,27,7
861,10653.4,10668.6,-39.25,1,27,7
862,10690.2,10715.0,-56.649999999999636,2,27,7
863,10766.5,10786.05,32.649999999999636,3,27,7
864,10769.0,10744.15,-25.850000000000364,4,27,7
865,10830.0,10838.3,-12.75,0,28,7
866,10904.35,10902.75,-44.350000000000364,1,28,7
867,10942.3,10956.4,14.199999999998909,2,28,7
868,11024.5,11006.95,-8.349999999998545,3,28,7
869,11051.4,11056.9,34.94999999999891,4,28,7
870,10999.0,11018.95,78.25,0,29,7
871,10964.65,10939.65,-75.5,1,29,7
872,11045.6,11060.2,76.75,2,29,7
873,10975.35,10999.5,32.29999999999927,3,29,7
874,10964.55,10963.5,-48.45000000000073,4,29,7
875,11049.45,11019.85,-59.19999999999891,0,30,7
876,11123.65,11109.0,-24.149999999999636,1,30,7
877,11137.15,11148.4,25.5,2,30,7
878,11164.5,11132.95,-51.29999999999927,3,30,7
879,11229.3,11232.75,-40.850000000000364,4,30,7
880,11289.6,11296.65,-16.25,0,31,7
881,11301.6,11311.05,-46.20000000000073,1,31,7
882,11378.75,11359.8,38.44999999999891,2,31,8
883,11313.35,11328.9,90.75,3,31,8
884,11309.95,11297.8,-64.45000000000073,4,31,8
885,11422.45,11401.5,12.25,0,32,8
886,11400.6,11423.15,34.04999999999927,1,32,8
887,11395.2,11412.5,-42.70000000000073,2,32,8
888,11477.8,11493.25,22.149999999999636,3,32,8
889,11453.35,11474.95,53.650000000001455,4,32,8
890,11354.7,11369.6,6.25,0,33,8
891,11398.55,11381.7,-52.0,1,33,8
892,11400.55,11397.15,5.949999999998909,3,33,8
893,11445.1,11437.15,-28.399999999999636,4,33,8
894,11518.0,11502.1,-52.44999999999891,0,34,8
895,11557.5,11576.2,4.950000000000728,1,34,8
896,11591.2,11620.7,42.20000000000073,3,34,8
897,11589.45,11566.6,10.300000000001091,4,34,8
898,11646.15,11605.85,-90.94999999999891,0,35,8
899,11734.75,11731.95,-11.799999999999272,1,35,8
900,11746.65,11744.95,58.0,2,35,8
901,11677.55,11694.75,15.200000000000728,3,35,8
902,11705.05,11675.85,0.3999999999996362,4,35,8
903,11690.5,11751.8,180.75,0,36,9
904,11562.9,11598.75,75.60000000000036,1,36,9
905,11532.4,11514.85,43.55000000000109,2,36,9
906,11475.0,11514.15,-5.0,3,36,9
907,11504.5,11558.25,-27.799999999999272,4,36,9
908,11559.7,11570.25,130.75,0,37,9
909,11439.6,11476.85,194.85000000000036,1,37,9
910,11301.6,11340.1,-30.100000000000364,2,37,9
911,11445.25,11443.5,-67.25,4,37,9
912,11420.55,11464.95,93.35000000000036,0,38,9
913,11401.0,11381.55,99.29999999999927,1,38,9
914,11312.5,11326.65,89.5,2,38,9
915,11317.45,11271.3,110.75,4,38,9
916,11103.45,11164.4,189.6999999999989,0,39,9
917,10922.1,10969.95,-110.09999999999854,1,39,9
918,11089.45,11145.55,98.5,2,39,9
919,11075.1,11079.8,93.84999999999854,3,39,9
920,10952.8,11008.1,76.35000000000036,4,39,9
921,10886.05,10930.9,-83.70000000000073,0,40,10
922,10965.7,10982.7,132.25,2,40,10
923,10708.15,10754.7,202.0,3,40,10
924,10512.55,10514.1,250.5500000000011,4,40,10
925,10225.05,10310.15,-42.600000000000364,0,41,10
926,10358.5,10390.3,98.5,1,41,10
927,10347.65,10331.85,-130.85000000000036,2,41,10
928,10193.2,10169.8,-78.5,3,41,10
929,10389.3,10331.55,-133.65000000000146,4,41,10
930,10464.7,10524.2,6.5,0,42,10
931,10573.6,10550.15,-26.30000000000109,1,42,10
932,10661.85,10688.7,230.25,2,42,10
933,10363.4,10339.7,23.150000000001455,4,42,10
934,10335.3,10405.85,153.3000000000011,0,43,10
935,10168.25,10152.6,-31.75,1,43,10
936,10242.3,10278.15,38.25,2,43,10
937,10141.7,10135.05,-4.25,3,43,10
938,10041.4,10122.35,109.70000000000073,4,43,10
939,10056.65,10078.1,-170.9499999999989,0,44,10
940,10256.35,10239.4,49.19999999999891,1,44,10
941,10224.9,10209.55,-152.45000000000073,2,44,10
942,10389.8,10441.7,60.55000000000109,3,44,11
943,10501.85,10462.3,-94.90000000000146,4,44,11
944,10523.45,10558.75,32.600000000000364,0,45,11
945,10583.5,10552.0,31.600000000000364,1,45,11
946,10594.8,10614.45,14.200000000000728,2,45,11
947,10567.15,10614.7,33.150000000001455,4,45,11
948,10628.65,10607.8,128.25,0,46,11
949,10471.45,10451.9,-129.3000000000011,1,46,11
950,10638.35,10634.9,66.75,2,46,11
951,10588.9,10580.6,-20.75,3,46,11
952,10643.8,10644.0,-36.850000000000364,4,46,11
953,10725.6,10731.25,-39.100000000000364,0,47,11
954,10719.95,10740.1,92.55000000000109,1,47,11
955,10653.4,10670.95,65.65000000000146,2,47,11
956,10625.8,10612.65,90.35000000000036,3,47,11
957,10540.7,10568.3,-64.75,0,48,11
958,10609.7,10621.45,-63.79999999999927,1,48,11
959,10719.35,10708.75,-12.799999999999272,2,48,11
960,10796.2,10808.7,-67.14999999999964,3,48,11
961,10900.35,10892.1,9.300000000001091,4,48,11
962,10906.95,10930.7,40.900000000001455,0,49,12
963,10851.75,10877.1,7.399999999999636,1,49,12
964,10799.3,10820.45,30.100000000000364,2,49,12
965,10689.5,10718.15,124.19999999999891,3,49,12
966,10641.45,10644.8,-57.400000000001455,4,49,12
967,10527.55,10523.35,46.05000000000109,0,50,12
968,10349.7,10359.75,-198.14999999999964,1,50,12
969,10618.65,10589.2,-147.6999999999989,2,50,12
970,10811.9,10791.45,2.9500000000007276,3,50,12
971,10771.7,10784.5,-17.850000000000364,4,50,12
972,10855.45,10853.2,-31.849999999998545,0,51,12
973,10842.6,10848.6,-65.25,1,51,12
974,10949.45,10930.55,-30.650000000001455,2,51,12
975,10918.15,10885.2,-75.29999999999927,3,51,12
976,10955.95,10944.25,189.39999999999964,4,51,12
977,10770.3,10780.9,108.94999999999891,0,52,12
978,10586.55,10635.45,-106.5,2,52,12
979,10800.2,10817.9,43.399999999999636,3,52,12
980,10846.45,10820.95,-37.94999999999891,4,52,12
981,10880.7,10913.2,51.350000000000364,0,1,12
982,10850.45,10881.7,-32.25,1,1,1
983,10868.25,10868.85,86.95000000000073,2,1,1
984,10758.7,10796.8,129.09999999999854,3,1,1
985,10704.7,10699.7,-31.0,4,1,1
986,10809.45,10804.85,34.20000000000073,0,2,1
987,10756.4,10786.25,-2.350000000000364,1,2,1
988,10853.5,10862.4,12.600000000000364,2,2,1
989,10840.15,10859.35,43.600000000000364,3,2,1
990,10827.75,10834.75,51.20000000000073,4,2,1
991,10737.35,10807.0,65.95000000000073,0,3,1
992,10802.25,10777.55,-107.0,1,3,1
993,10920.65,10899.65,11.049999999999272,2,3,1
994,10909.05,10920.85,30.75,3,3,1
995,10884.95,10914.85,7.5,4,3,1
996,10915.0,10919.35,-30.049999999999272,0,4,1
997,10919.7,10949.8,32.349999999998545,1,4,1
998,10936.6,10931.05,108.89999999999964,2,4,1
999,10820.15,10844.05,-14.900000000001455,3,4,1
1000,10924.45,10859.75,84.29999999999927,4,4,1
1001,10773.1,10792.45,116.65000000000146,0,5,1
1002,10658.65,10653.7,-25.399999999999636,1,5,1
1003,10694.7,10702.25,62.0,2,5,1
1004,10700.25,10690.55,-126.80000000000109,3,5,1
1005,10858.3,10851.35,-41.399999999999636,4,5,2
1006,10866.75,10876.75,-32.29999999999927,0,6,2
1007,10899.35,10908.65,-27.0,1,6,2
1008,11010.25,10965.1,-103.35000000000036,2,6,2
1009,11100.2,11070.45,16.05000000000109,3,6,2
1010,11020.65,11023.5,90.89999999999964,4,6,2
1011,10879.75,10930.9,31.0,0,7,2
1012,10886.6,10879.7,51.30000000000109,1,7,2
1013,10869.05,10870.55,96.29999999999927,2,7,2
1014,10765.4,10786.1,26.30000000000109,3,7,2
1015,10718.25,10780.25,51.45000000000073,4,7,2
1016,10685.65,10738.65,107.35000000000036,0,8,2
1017,10663.7,10636.7,31.55000000000109,1,8,2
1018,10675.75,10655.45,-86.79999999999927,2,8,2
1019,10740.8,10744.1,-47.850000000000364,3,8,2
1020,10768.6,10782.7,-7.0,4,8,2
1021,10811.3,10813.25,-65.89999999999964,0,9,2
1022,10805.35,10775.3,-53.70000000000073,1,9,2
1023,10905.55,10881.2,87.30000000000109,2,9,2
1024,10828.3,10865.7,63.900000000001455,3,9,2
1025,10862.0,10842.65,-19.0,4,9,3
